index,GEOGRAPHY_CODE,Aged 0 - 15|Percent,Aged 0 - 15|Value,Aged 16 - 64|Percent,Aged 16 - 64|Value,Aged 65 and over|Percent,Aged 65 and over|Value,All ages|Percent,All ages|Value,% aged 16-64 who are employees|Confidence,% aged 16-64 who are employees|Denominator,% aged 16-64 who are employees|Numerator,% aged 16-64 who are employees|Variable,% aged 16-64 who are self employed|Confidence,% aged 16-64 who are self employed|Denominator,% aged 16-64 who are self employed|Numerator,% aged 16-64 who are self employed|Variable,% all in employment who are - 61: caring personal service occupations (SOC2010)|Confidence,% all in employment who are - 61: caring personal service occupations (SOC2010)|Denominator,% all in employment who are - 61: caring personal service occupations (SOC2010)|Numerator,% all in employment who are - 61: caring personal service occupations (SOC2010)|Variable,"% all in employment who are - 6: caring, leisure and other service occupations (SOC2010)|Confidence","% all in employment who are - 6: caring, leisure and other service occupations (SOC2010)|Denominator","% all in employment who are - 6: caring, leisure and other service occupations (SOC2010)|Numerator","% all in employment who are - 6: caring, leisure and other service occupations (SOC2010)|Variable",% all who received job rel. train in last 4 wks -employees & self emp. aged 16-64|Confidence,% all who received job rel. train in last 4 wks -employees & self emp. aged 16-64|Denominator,% all who received job rel. train in last 4 wks -employees & self emp. aged 16-64|Numerator,% all who received job rel. train in last 4 wks -employees & self emp. aged 16-64|Variable,% all who received job rel. train. in last 4 wks - NVQ Level 3 equivalent and below|Confidence,% all who received job rel. train. in last 4 wks - NVQ Level 3 equivalent and below|Denominator,% all who received job rel. train. in last 4 wks - NVQ Level 3 equivalent and below|Numerator,% all who received job rel. train. in last 4 wks - NVQ Level 3 equivalent and below|Variable,% all who received job rel. train. in last 4 wks - NVQ Level 4 equivalent and above|Confidence,% all who received job rel. train. in last 4 wks - NVQ Level 4 equivalent and above|Denominator,% all who received job rel. train. in last 4 wks - NVQ Level 4 equivalent and above|Numerator,% all who received job rel. train. in last 4 wks - NVQ Level 4 equivalent and above|Variable,% all who received job rel. train. in last 4 wks - working part-time|Confidence,% all who received job rel. train. in last 4 wks - working part-time|Denominator,% all who received job rel. train. in last 4 wks - working part-time|Numerator,% all who received job rel. train. in last 4 wks - working part-time|Variable,% all who received job related training in last  4 wks - in service industries (SIC 2007)|Confidence,% all who received job related training in last  4 wks - in service industries (SIC 2007)|Denominator,% all who received job related training in last  4 wks - in service industries (SIC 2007)|Numerator,% all who received job related training in last  4 wks - in service industries (SIC 2007)|Variable,% in employment who are employees - aged 16-64|Confidence,% in employment who are employees - aged 16-64|Denominator,% in employment who are employees - aged 16-64|Numerator,% in employment who are employees - aged 16-64|Variable,% in employment who are self employed - aged 16-64|Confidence,% in employment who are self employed - aged 16-64|Denominator,% in employment who are self employed - aged 16-64|Numerator,% in employment who are self employed - aged 16-64|Variable,% in employment working full-time - aged 16-64|Confidence,% in employment working full-time - aged 16-64|Denominator,% in employment working full-time - aged 16-64|Numerator,% in employment working full-time - aged 16-64|Variable,% in employment working part-time - aged 16-64|Confidence,% in employment working part-time - aged 16-64|Denominator,% in employment working part-time - aged 16-64|Numerator,% in employment working part-time - aged 16-64|Variable,% of all in employment who work 10-34 hours|Confidence,% of all in employment who work 10-34 hours|Denominator,% of all in employment who work 10-34 hours|Numerator,% of all in employment who work 10-34 hours|Variable,% of all in employment who work 35-44 hours|Confidence,% of all in employment who work 35-44 hours|Denominator,% of all in employment who work 35-44 hours|Numerator,% of all in employment who work 35-44 hours|Variable,% of all in employment who work 45 hours or more|Confidence,% of all in employment who work 45 hours or more|Denominator,% of all in employment who work 45 hours or more|Numerator,% of all in employment who work 45 hours or more|Variable,% of all in employment who work under 10 hours|Confidence,% of all in employment who work under 10 hours|Denominator,% of all in employment who work under 10 hours|Numerator,% of all in employment who work under 10 hours|Variable,% of all who received job rel. train. in last 4 wks - working full-time|Confidence,% of all who received job rel. train. in last 4 wks - working full-time|Denominator,% of all who received job rel. train. in last 4 wks - working full-time|Numerator,% of all who received job rel. train. in last 4 wks - working full-time|Variable,% of all who received job related training in last  4 wks - aged 16-64|Confidence,% of all who received job related training in last  4 wks - aged 16-64|Denominator,% of all who received job related training in last  4 wks - aged 16-64|Numerator,% of all who received job related training in last  4 wks - aged 16-64|Variable,% of economically inactive who do not want a job|Confidence,% of economically inactive who do not want a job|Denominator,% of economically inactive who do not want a job|Numerator,% of economically inactive who do not want a job|Variable,% of economically inactive who want a job|Confidence,% of economically inactive who want a job|Denominator,% of economically inactive who want a job|Numerator,% of economically inactive who want a job|Variable,% who are economically inactive - aged 16-64|Confidence,% who are economically inactive - aged 16-64|Denominator,% who are economically inactive - aged 16-64|Numerator,% who are economically inactive - aged 16-64|Variable,% with NVQ1+ - aged 16-64|Confidence,% with NVQ1+ - aged 16-64|Denominator,% with NVQ1+ - aged 16-64|Numerator,% with NVQ1+ - aged 16-64|Variable,% with NVQ2+ - aged 16-64|Confidence,% with NVQ2+ - aged 16-64|Denominator,% with NVQ2+ - aged 16-64|Numerator,% with NVQ2+ - aged 16-64|Variable,% with NVQ3+ - aged 16-64|Confidence,% with NVQ3+ - aged 16-64|Denominator,% with NVQ3+ - aged 16-64|Numerator,% with NVQ3+ - aged 16-64|Variable,% with NVQ4+ - aged 16-64|Confidence,% with NVQ4+ - aged 16-64|Denominator,% with NVQ4+ - aged 16-64|Numerator,% with NVQ4+ - aged 16-64|Variable,% with no qualifications (NVQ) - aged 16-64|Confidence,% with no qualifications (NVQ) - aged 16-64|Denominator,% with no qualifications (NVQ) - aged 16-64|Numerator,% with no qualifications (NVQ) - aged 16-64|Variable,Economic activity rate - aged 16-64|Confidence,Economic activity rate - aged 16-64|Denominator,Economic activity rate - aged 16-64|Numerator,Economic activity rate - aged 16-64|Variable,Employment rate - aged 16-64|Confidence,Employment rate - aged 16-64|Denominator,Employment rate - aged 16-64|Numerator,Employment rate - aged 16-64|Variable,Percentage of  population aged 16-64 who are ethnic minority UK national|Confidence,Percentage of  population aged 16-64 who are ethnic minority UK national|Denominator,Percentage of  population aged 16-64 who are ethnic minority UK national|Numerator,Percentage of  population aged 16-64 who are ethnic minority UK national|Variable,Percentage of  population aged 16-64 who are ethnic minority not UK national|Confidence,Percentage of  population aged 16-64 who are ethnic minority not UK national|Denominator,Percentage of  population aged 16-64 who are ethnic minority not UK national|Numerator,Percentage of  population aged 16-64 who are ethnic minority not UK national|Variable,Percentage of  population aged 16-64 who are white UK national|Confidence,Percentage of  population aged 16-64 who are white UK national|Denominator,Percentage of  population aged 16-64 who are white UK national|Numerator,Percentage of  population aged 16-64 who are white UK national|Variable,Percentage of  population aged 16-64 who are white not UK national|Confidence,Percentage of  population aged 16-64 who are white not UK national|Denominator,Percentage of  population aged 16-64 who are white not UK national|Numerator,Percentage of  population aged 16-64 who are white not UK national|Variable,Unemployment rate - aged 16-64 |Confidence,Unemployment rate - aged 16-64 |Denominator,Unemployment rate - aged 16-64 |Numerator,Unemployment rate - aged 16-64 |Variable,all persons employed in private sector as % of all persons in employment|Confidence,all persons employed in private sector as % of all persons in employment|Denominator,all persons employed in private sector as % of all persons in employment|Numerator,all persons employed in private sector as % of all persons in employment|Variable,all persons employed in public sector as % of all persons in employment|Confidence,all persons employed in public sector as % of all persons in employment|Denominator,all persons employed in public sector as % of all persons in employment|Numerator,all persons employed in public sector as % of all persons in employment|Variable,Jobs density|Value,Total jobs|Value,Full Time Workers|Annual pay - gross|Confidence,Full Time Workers|Annual pay - gross|Value,Full Time Workers|Weekly pay - gross|Confidence,Full Time Workers|Weekly pay - gross|Value,Part Time Workers|Annual pay - gross|Confidence,Part Time Workers|Annual pay - gross|Value,Part Time Workers|Weekly pay - gross|Confidence,Part Time Workers|Weekly pay - gross|Value,Claimant count,Claimants as a proportion of economically active residents aged 16+,Claimants as a proportion of residents aged 16-64,RGN19CD,RGN19NM,london_min_wage
85,E08000028,22.7,74500.0,62.3,204600.0,15.0,49400.0,100.0,328500.0,3.2,205500.0,128300.0,62.4,1.8,205500.0,16800.0,8.2,2.1,147200.0,12100.0,8.2,2.3,147200.0,14000.0,9.5,1.5,145100.0,5700.0,3.9,1.7,105600.0,4000.0,3.8,,39300.0,1900.0,4.9,,30700.0,1100.0,3.5,1.7,108200.0,4100.0,3.8,2.5,145400.0,128300.0,88.2,2.5,145400.0,16800.0,11.6,3.2,145400.0,114700.0,78.9,3.2,145400.0,30700.0,21.1,3.4,143900.0,36500.0,25.3,3.9,143900.0,79700.0,55.4,3.0,143900.0,25400.0,17.7,1.0,143900.0,2300.0,1.6,1.8,114700.0,4900.0,4.2,1.1,205500.0,5900.0,2.9,5.1,52000.0,41900.0,80.5,5.1,52000.0,10200.0,19.5,2.8,205500.0,52000.0,25.3,3.1,205000.0,138800.0,67.7,3.2,205000.0,114300.0,55.8,3.2,205000.0,75700.0,36.9,2.7,205000.0,45500.0,22.2,2.6,205000.0,41600.0,20.3,2.8,205500.0,153400.0,74.7,3.0,205500.0,145400.0,70.7,4.6,205500.0,54700.0,26.6,3.5,205500.0,27500.0,13.4,5.1,205500.0,112300.0,54.7,2.3,205500.0,10900.0,5.3,1.7,153400.0,8100.0,5.3,3.0,147000.0,120000.0,81.6,3.0,147000.0,27000.0,18.4,0.67,137000.0,5.9,26119.0,3.6,528.1,7.0,11977.0,7.2,215.8,8115.0,5.2,4.0,E12000005,West Midlands,False
86,E08000029,19.7,42600.0,59.2,128200.0,21.1,45600.0,100.0,216400.0,3.1,127800.0,85900.0,67.2,1.9,127800.0,11700.0,9.1,1.7,102100.0,5500.0,5.3,2.0,102100.0,8000.0,7.8,2.6,97500.0,13100.0,13.4,3.4,49500.0,5800.0,11.8,4.0,48300.0,7400.0,15.3,5.0,23100.0,2900.0,12.6,2.9,77500.0,10200.0,13.2,2.5,97800.0,85900.0,87.8,2.5,97800.0,11700.0,11.9,3.2,97800.0,74500.0,76.2,3.2,97800.0,23100.0,23.6,3.3,100300.0,28000.0,27.9,3.7,100300.0,51000.0,50.8,2.9,100300.0,18900.0,18.8,1.2,100300.0,2500.0,2.5,3.1,74500.0,10300.0,13.8,2.0,127800.0,13200.0,10.3,4.7,26000.0,22800.0,87.8,4.7,26000.0,3200.0,12.2,2.7,127800.0,26000.0,20.3,2.0,127400.0,114800.0,90.1,2.6,127400.0,103500.0,81.2,3.2,127400.0,81100.0,63.7,3.3,127400.0,57200.0,44.9,1.5,127400.0,7000.0,5.5,2.7,127800.0,101800.0,79.7,2.8,127800.0,97800.0,76.5,3.4,127800.0,15600.0,12.2,1.9,127800.0,4400.0,3.4,4.1,127800.0,103600.0,81.1,1.9,127800.0,4200.0,3.3,1.5,101800.0,4000.0,3.9,3.0,100900.0,79800.0,79.1,3.0,100900.0,21100.0,20.9,1.2,154000.0,6.7,32835.0,5.5,583.0,7.7,11305.0,7.5,210.2,3475.0,3.3,2.7,E12000005,West Midlands,False
87,E08000030,21.7,62000.0,60.7,173300.0,17.6,50100.0,100.0,285500.0,3.3,171800.0,106400.0,62.0,1.9,171800.0,14600.0,8.5,2.2,125000.0,10500.0,8.4,2.4,125000.0,13200.0,10.6,2.5,121000.0,13700.0,11.3,2.8,82400.0,7500.0,9.1,5.2,38400.0,6200.0,16.2,5.7,27500.0,3800.0,13.7,3.0,92900.0,11800.0,12.7,2.6,121200.0,106400.0,87.8,2.6,121200.0,14600.0,12.0,3.3,121200.0,93700.0,77.3,3.3,121200.0,27500.0,22.7,3.6,120000.0,33100.0,27.6,4.0,120000.0,60400.0,50.3,3.1,120000.0,23100.0,19.2,1.3,120000.0,3400.0,2.8,2.8,93700.0,9900.0,10.6,1.8,171800.0,13700.0,8.0,5.3,41800.0,33700.0,80.6,5.3,41800.0,8100.0,19.4,2.9,171800.0,41800.0,24.3,2.7,171400.0,136300.0,79.5,3.2,171400.0,112900.0,65.9,3.3,171400.0,79000.0,46.1,3.0,171400.0,47400.0,27.6,2.2,171400.0,21000.0,12.3,2.9,171800.0,130000.0,75.7,3.1,171800.0,121200.0,70.6,3.8,171800.0,26800.0,15.6,2.3,171800.0,8300.0,4.9,4.6,171800.0,128600.0,74.9,2.2,171800.0,8100.0,4.7,1.9,130000.0,8800.0,6.7,3.2,125000.0,99200.0,79.4,3.2,125000.0,25800.0,20.6,0.68,118000.0,6.7,27493.0,5.3,529.5,8.9,10655.0,7.4,207.6,6645.0,5.0,3.8,E12000005,West Midlands,False
88,E08000031,21.5,56500.0,61.9,163000.0,16.7,43900.0,100.0,263400.0,3.2,164000.0,98200.0,59.9,1.7,164000.0,12000.0,7.3,2.3,112900.0,10100.0,8.9,2.4,112900.0,11300.0,10.0,2.1,110200.0,7600.0,6.9,2.2,76900.0,4000.0,5.2,4.7,32700.0,3600.0,11.1,4.0,25500.0,1700.0,6.7,2.6,82500.0,6900.0,8.4,2.5,110200.0,98200.0,89.1,2.5,110200.0,12000.0,10.9,3.4,110200.0,84700.0,76.9,3.4,110200.0,25500.0,23.1,3.5,111000.0,29200.0,26.3,4.0,111000.0,58600.0,52.8,3.1,111000.0,20600.0,18.6,1.2,111000.0,2600.0,2.4,2.4,84700.0,5900.0,7.0,1.4,164000.0,7600.0,4.7,4.5,45500.0,38300.0,84.1,4.5,45500.0,7200.0,15.9,3.0,164000.0,45500.0,27.8,3.0,163100.0,116300.0,71.3,3.3,163100.0,93800.0,57.5,3.2,163100.0,64200.0,39.4,2.9,163100.0,40600.0,24.9,2.5,163100.0,28200.0,17.3,3.0,164000.0,118500.0,72.2,3.1,164000.0,110200.0,67.2,4.4,164000.0,38400.0,23.4,3.4,164000.0,19500.0,11.9,5.1,164000.0,99200.0,60.5,2.1,164000.0,6800.0,4.2,2.0,118500.0,8300.0,7.0,3.2,112500.0,89700.0,79.7,3.2,112500.0,22800.0,20.3,0.73,119000.0,6.3,28445.0,4.4,551.8,9.4,10891.0,7.3,194.1,9095.0,7.5,5.6,E12000005,West Midlands,False
89,E08000032,23.7,127900.0,61.3,331000.0,15.0,80900.0,100.0,539800.0,3.3,326600.0,186400.0,57.1,1.9,326600.0,28700.0,8.8,2.3,222700.0,20500.0,9.2,2.5,222700.0,24800.0,11.1,1.9,215100.0,13000.0,6.0,2.1,148700.0,7100.0,4.8,4.2,67400.0,6200.0,9.3,4.1,54000.0,3800.0,7.1,2.3,173400.0,11800.0,6.8,2.8,216500.0,186400.0,86.1,2.8,216500.0,28700.0,13.3,3.5,216500.0,161800.0,74.7,3.5,216500.0,54000.0,24.9,3.8,212700.0,68300.0,32.1,4.1,212700.0,99300.0,46.7,3.2,212700.0,40800.0,19.2,1.2,212700.0,4300.0,2.0,2.2,161800.0,9500.0,5.9,1.3,326600.0,13400.0,4.1,2.9,94200.0,88400.0,93.8,2.9,94200.0,5800.0,6.2,3.0,326600.0,94200.0,28.9,2.9,325300.0,243300.0,74.8,3.2,325300.0,197100.0,60.6,3.3,325300.0,134600.0,41.4,2.9,325300.0,85800.0,26.4,2.3,325300.0,45200.0,13.9,3.0,326600.0,232300.0,71.1,3.1,326600.0,216500.0,66.3,4.6,326600.0,87700.0,26.9,2.9,326600.0,28300.0,8.7,5.1,326600.0,194700.0,59.6,2.2,326600.0,15500.0,4.7,2.0,232300.0,15800.0,6.8,3.2,221000.0,177100.0,80.2,3.2,221000.0,43800.0,19.8,0.69,228000.0,10.0,26442.0,3.0,523.3,12.0,10964.0,4.7,217.8,13685.0,5.7,4.1,E12000003,Yorkshire and The Humber,False
90,E08000033,19.6,41400.0,61.6,130300.0,18.8,39800.0,100.0,211500.0,3.1,130400.0,81600.0,62.5,1.9,130400.0,11900.0,9.2,2.2,98500.0,9400.0,9.5,2.4,98500.0,11700.0,11.9,2.4,93500.0,9900.0,10.6,2.8,55200.0,4700.0,8.5,4.0,38600.0,5300.0,13.7,5.1,21000.0,2400.0,11.6,2.8,75300.0,9100.0,12.0,2.6,94000.0,81600.0,86.8,2.5,94000.0,11900.0,12.7,3.2,94000.0,72900.0,77.6,3.2,94000.0,21000.0,22.3,3.5,88100.0,25100.0,28.5,3.9,88100.0,46200.0,52.4,3.0,88100.0,15300.0,17.3,1.0,88100.0,1600.0,1.8,2.7,72900.0,7600.0,10.4,1.7,130400.0,10000.0,7.7,4.4,33300.0,28700.0,86.1,4.4,33300.0,4600.0,13.9,2.8,130400.0,33300.0,25.5,2.4,129500.0,109000.0,84.2,2.9,129500.0,95600.0,73.8,3.2,129500.0,70600.0,54.5,3.1,129500.0,44700.0,34.5,1.9,129500.0,12700.0,9.8,2.8,130400.0,97100.0,74.5,2.9,130400.0,94000.0,72.1,2.6,130400.0,9100.0,7.0,1.8,130400.0,4100.0,3.2,3.3,130400.0,115300.0,88.4,1.2,130400.0,2000.0,1.5,1.3,97100.0,3100.0,3.2,3.1,97900.0,76000.0,77.5,3.1,97900.0,22000.0,22.5,0.83,108000.0,5.5,27230.0,4.5,523.1,,,9.8,203.7,4640.0,4.6,3.6,E12000003,Yorkshire and The Humber,False
91,E08000034,20.4,89700.0,61.9,272000.0,17.8,78100.0,100.0,439800.0,3.1,270900.0,163900.0,60.5,2.1,270900.0,32100.0,11.9,1.8,202300.0,13000.0,6.4,2.0,202300.0,16100.0,7.9,2.4,196000.0,22000.0,11.2,2.6,122400.0,10100.0,8.2,4.5,75300.0,12200.0,16.2,5.1,44200.0,5200.0,11.8,2.9,149700.0,19300.0,12.9,2.8,197700.0,163900.0,82.9,2.8,197700.0,32100.0,16.3,3.1,197700.0,153500.0,77.6,3.1,197700.0,44200.0,22.4,3.4,191300.0,52000.0,27.2,3.8,191300.0,95700.0,50.0,3.1,191300.0,40600.0,21.2,1.0,191300.0,3100.0,1.6,2.7,153500.0,17000.0,11.1,1.8,270900.0,22300.0,8.2,4.5,67600.0,58200.0,86.1,4.5,67600.0,9400.0,13.9,2.8,270900.0,67600.0,25.0,2.5,270200.0,222100.0,82.2,3.0,270200.0,187300.0,69.3,3.2,270200.0,133700.0,49.5,3.0,270200.0,86000.0,31.8,1.9,270200.0,25300.0,9.4,2.8,270900.0,203300.0,75.0,2.9,270900.0,197700.0,73.0,3.8,270900.0,44900.0,16.6,1.9,270900.0,9800.0,3.6,4.3,270900.0,208000.0,76.8,1.7,270900.0,7900.0,2.9,1.2,203300.0,5700.0,2.8,2.7,202000.0,169700.0,84.0,2.7,202000.0,32300.0,16.0,0.7,190000.0,6.0,26526.0,3.7,523.2,17.0,10032.0,5.6,197.3,9395.0,4.5,3.5,E12000003,Yorkshire and The Humber,False
92,E08000035,19.4,153600.0,65.1,516100.0,15.6,123500.0,100.0,793100.0,2.8,515500.0,330200.0,64.1,1.8,515500.0,53600.0,10.4,1.6,397800.0,26800.0,6.7,1.9,397800.0,36300.0,9.1,2.3,383800.0,50700.0,13.2,2.6,207500.0,19000.0,9.2,3.8,175900.0,32000.0,18.2,4.5,100800.0,13700.0,13.6,2.6,314600.0,45100.0,14.3,2.3,384800.0,330200.0,85.8,2.3,384800.0,53600.0,13.9,2.9,384800.0,282900.0,73.5,2.9,384800.0,100800.0,26.2,3.0,380000.0,104500.0,27.5,3.3,380000.0,186400.0,49.1,2.7,380000.0,76000.0,20.0,1.2,380000.0,13100.0,3.4,2.6,282900.0,37300.0,13.2,1.7,515500.0,51000.0,9.9,5.0,114100.0,91000.0,79.8,5.0,114100.0,23100.0,20.2,2.4,515500.0,114100.0,22.1,2.0,513700.0,442100.0,86.1,2.5,513700.0,388500.0,75.6,2.8,513700.0,313300.0,61.0,2.8,513700.0,205800.0,40.1,1.4,513700.0,34600.0,6.7,2.4,515500.0,401400.0,77.9,2.5,515500.0,384800.0,74.6,2.9,515500.0,57700.0,11.2,2.2,515500.0,32000.0,6.2,3.8,515500.0,401300.0,77.9,1.9,515500.0,24100.0,4.7,1.3,401400.0,16700.0,4.2,2.8,395900.0,304300.0,76.8,2.8,395900.0,91700.0,23.2,1.02,525000.0,5.6,29337.0,1.9,561.3,13.0,10912.0,4.6,199.6,14405.0,3.5,2.8,E12000003,Yorkshire and The Humber,False
93,E08000036,19.2,66800.0,61.8,215200.0,19.0,66300.0,100.0,348300.0,3.1,208500.0,142300.0,68.3,1.7,208500.0,14600.0,7.0,2.1,160800.0,13600.0,8.5,2.3,160800.0,15500.0,9.6,2.6,156900.0,20300.0,13.0,2.8,106200.0,10500.0,9.9,5.5,50300.0,9800.0,19.5,6.0,35500.0,5900.0,16.6,3.1,121000.0,17100.0,14.1,2.3,157100.0,142300.0,90.6,2.3,157100.0,14600.0,9.3,3.3,157100.0,121200.0,77.1,3.2,157100.0,35500.0,22.6,3.4,157300.0,41600.0,26.5,3.8,157300.0,71700.0,45.6,3.4,157300.0,39800.0,25.3,1.2,157300.0,4200.0,2.7,2.9,121200.0,14400.0,11.9,2.0,208500.0,20300.0,9.8,6.6,42500.0,30300.0,71.2,6.6,42500.0,12200.0,28.8,2.7,208500.0,42500.0,20.4,2.6,207800.0,168300.0,81.0,3.2,207800.0,140000.0,67.4,3.4,207800.0,99600.0,47.9,3.0,207800.0,57400.0,27.6,1.9,207800.0,19000.0,9.1,2.7,208500.0,166000.0,79.6,2.9,208500.0,157100.0,75.4,2.0,208500.0,7400.0,3.6,1.6,208500.0,4700.0,2.2,3.3,208500.0,186400.0,89.4,2.2,208500.0,9800.0,4.7,1.7,166000.0,8900.0,5.3,3.1,159300.0,125000.0,78.5,3.1,159300.0,34300.0,21.5,0.8,173000.0,4.0,27694.0,3.3,533.3,6.2,10822.0,6.4,204.0,5355.0,3.2,2.5,E12000003,Yorkshire and The Humber,False
94,E08000037,17.4,35100.0,63.0,127300.0,19.7,39700.0,100.0,202100.0,3.4,127800.0,83900.0,65.7,1.8,127800.0,9200.0,7.2,2.1,95300.0,7000.0,7.4,2.4,95300.0,8700.0,9.1,2.4,93100.0,8800.0,9.4,2.4,58800.0,3300.0,5.6,5.1,34600.0,5500.0,15.9,,24000.0,800.0,3.5,2.7,73800.0,6600.0,9.0,2.5,93400.0,83900.0,89.9,2.5,93400.0,9200.0,9.8,3.6,93400.0,69300.0,74.2,3.6,93400.0,24000.0,25.7,3.8,92500.0,26900.0,29.0,4.2,92500.0,45000.0,48.7,3.3,92500.0,18200.0,19.7,1.3,92500.0,2400.0,2.6,3.1,69300.0,7900.0,11.5,1.8,127800.0,8800.0,6.9,5.7,29100.0,23600.0,81.1,5.7,29100.0,5500.0,18.9,3.0,127800.0,29100.0,22.7,2.6,127800.0,106400.0,83.3,3.2,127800.0,90900.0,71.1,3.5,127800.0,57900.0,45.3,3.2,127800.0,38000.0,29.7,2.1,127800.0,12900.0,10.1,3.0,127800.0,98700.0,77.3,3.1,127800.0,93400.0,73.1,1.7,127800.0,3200.0,2.5,2.0,127800.0,4200.0,3.3,3.1,127800.0,116900.0,91.4,1.8,127800.0,3500.0,2.8,1.8,98700.0,5300.0,5.4,3.6,94700.0,70600.0,74.6,3.6,94700.0,24100.0,25.4,0.81,104000.0,8.2,26152.0,4.5,504.4,14.0,8420.0,10.0,170.5,5615.0,5.6,4.4,E12000001,North East,False
95,E09000001,15.4,1500.0,67.7,6600.0,16.9,1600.0,100.0,9700.0,,8500.0,7400.0,87.2,,8500.0,,,,10100.0,,,,10100.0,,,,7400.0,,56.9,,,,,,7400.0,,56.9,,,,,,6500.0,,64.8,,7400.0,7400.0,100.0,,7400.0,,,,7400.0,7400.0,100.0,,7400.0,,,,10100.0,,,,10100.0,4400.0,43.8,,10100.0,4000.0,39.9,,10100.0,,,,7400.0,,56.9,,8500.0,,49.7,,,,,,,,,,8500.0,,,,8500.0,8500.0,100.0,,8500.0,8500.0,100.0,,8500.0,8500.0,100.0,,8500.0,8500.0,100.0,,8500.0,,,,8500.0,7400.0,87.2,,8500.0,7400.0,87.2,,8500.0,,,,8500.0,,,,8500.0,,56.8,,8500.0,,43.2,,7400.0,,,,10100.0,10100.0,100.0,,10100.0,,,102.32,674000.0,4.4,61527.0,3.1,1049.5,,,,,70.0,0.7,1.1,E12000007,London,True
96,E09000002,27.2,58000.0,63.5,135100.0,9.3,19800.0,100.0,212900.0,4.9,137200.0,79900.0,58.2,3.1,137200.0,15900.0,11.6,3.2,98400.0,8400.0,8.5,3.3,98400.0,9000.0,9.1,2.6,95800.0,4800.0,5.1,,58000.0,2600.0,4.5,,37800.0,2200.0,5.9,7.6,24100.0,3100.0,12.8,3.1,77400.0,4600.0,5.9,4.4,95800.0,79900.0,83.4,4.4,95800.0,15900.0,16.6,5.1,95800.0,71700.0,74.8,5.1,95800.0,24100.0,25.2,5.3,95700.0,27800.0,29.0,5.8,95700.0,48500.0,50.7,4.4,95700.0,16500.0,17.3,,95700.0,2800.0,2.9,,71700.0,1800.0,2.5,1.8,137200.0,4800.0,3.5,6.5,35300.0,30800.0,87.2,6.5,35300.0,4500.0,12.8,4.3,137200.0,35300.0,25.7,4.2,136900.0,104800.0,76.6,4.7,136900.0,88700.0,64.8,4.9,136900.0,64100.0,46.8,4.6,136900.0,45300.0,33.1,2.7,136900.0,11400.0,8.3,4.3,137200.0,101900.0,74.3,4.5,137200.0,95800.0,69.8,7.5,137200.0,51900.0,37.8,4.8,137200.0,14400.0,10.5,7.4,137200.0,47200.0,34.4,5.9,137200.0,23700.0,17.3,2.7,101900.0,6100.0,6.0,4.7,97300.0,76600.0,78.7,4.7,97300.0,20700.0,21.3,0.5,67000.0,9.0,28739.0,7.2,569.5,12.0,9484.0,9.7,183.2,4815.0,4.6,3.6,E12000007,London,True
97,E09000003,21.4,84600.0,64.2,254000.0,14.5,57300.0,100.0,395900.0,4.8,259200.0,153900.0,59.4,3.4,259200.0,34800.0,13.4,2.9,203600.0,14500.0,7.1,3.3,203600.0,19300.0,9.5,4.0,188600.0,25100.0,13.3,,76000.0,6000.0,7.9,5.6,115000.0,19100.0,16.6,8.9,44600.0,7800.0,17.6,4.2,171800.0,24000.0,14.0,4.6,191500.0,153900.0,80.3,4.4,191500.0,34800.0,18.2,4.9,191500.0,147000.0,76.7,4.9,191500.0,44600.0,23.3,4.7,187800.0,39400.0,21.0,5.8,187800.0,101300.0,53.9,4.7,187800.0,39200.0,20.9,2.3,187800.0,7900.0,4.2,4.3,147000.0,17300.0,11.8,2.9,259200.0,25100.0,9.7,7.0,56200.0,49000.0,87.1,7.0,56200.0,7200.0,12.9,4.1,259200.0,56200.0,21.7,3.7,258700.0,216100.0,83.5,3.9,258700.0,208400.0,80.5,4.6,258700.0,177700.0,68.7,4.9,258700.0,137600.0,53.2,2.1,258700.0,12800.0,4.9,4.1,259200.0,203000.0,78.3,4.3,259200.0,191500.0,73.9,6.9,259200.0,68300.0,26.3,4.4,259200.0,22900.0,8.8,7.8,259200.0,123200.0,47.5,5.9,259200.0,44800.0,17.3,2.6,203000.0,11500.0,5.6,4.4,202900.0,163600.0,80.6,4.4,202900.0,39300.0,19.4,0.66,166000.0,8.4,31637.0,7.0,596.0,11.0,10972.0,8.4,202.0,5070.0,2.4,2.0,E12000007,London,True
